mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index,PLIF_raw,FP:PLIF,PLIF_ligidx
P(=O)(O)(O)C(P(=O)(O)O)(O)CCCNC(=O)OCCOc1cc2nccc(-c3c(-c4ncccc4)nn4c3CCC4)c2cc1,1,125,-6.9449167,1.2577066,-58.216038,-74.108055,-8.6523495,-40.829655,-6.9449167,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[8 25 24] [3173 3173 566] [20202 20202 51] [5 5 2] [0.6 4 4.6]],40 50 4 11,[24 24 [8 25] 25]
O=C(N[C@](CCC)c1cc2OCOc2cc1)N1C(=O)C(CC)(CC)[C@@]1Oc1ccc(C(=O)N2CCN(C)CC2)cc1,1,131,-6.9391766,1.5439309,4.5115581,-63.975113,-9.6775446,-39.318253,-6.9391766,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.6733527,1,[[] [] [] [] []],,[]
O=C(OC[C@@]1[C@@](OC(=O)C)[C@](OC(=O)C)[C@@](OC(=O)C)[C@](OCC[N+](C)(C)C2CC2)O1)C,1,115,-6.9323053,0.61008286,58.231094,-71.870438,-7.7949171,-37.98452,-6.9323053,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.281852,1,[[] [] [] [] []],,[]
O=C(C=C)N1C[C@@](n2c(NC)c(C(=O)N)c(C#Cc3cc(OC)cc(OC)c3)n2)CC1,1,97,-6.9201469,1.5733027,-9.3847151,-63.142738,-9.05235,-38.480255,-6.9201469,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.9095995,1,[[43 50 50 50 50 50 50 17 18 19 41 47] [932 852 856 858 854 850 849 1252 1252 1252 1252 1252] [72 67 67 67 67 67 67 93 93 93 93 93] [3 10 10 10 10 10 10 10 10 10 10 10] [1.8 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6]],19 7 25 27,[[50 50 50 50 50 50] 43 43 [17 18 19 41 47]]
FC(F)(F)Oc1ccc(-c2cnc(C(F)(F)[C@](O)(Cn3nnnc3)c3c(F)cc(F)cc3)cc2)cc1,1,17,-6.919991,0.65140283,87.836693,-95.756058,-10.160013,-36.795643,-6.919991,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.2960486,1,[[8 7 7 7 7 7 12 12 12 12 12 11 11 11 11 11 10 10 10 10 10 8 8 8 8 8] [3173 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304] [20202 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [5 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1.2 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],4,8
FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,1,40,-6.9180083,2.7183404,80.000343,-58.440742,-9.0491915,-36.98357,-6.9180083,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.4150026,1,[[] [] [] [] []],,[]
O=C(N[C@](C(=O)NCC(=O)O)CC(=O)O)[C@@](NC(=O)[C@@](N)C)CCC(=O)O,1,32,-6.9082475,1.5908383,-90.266411,-75.925369,-9.617342,-34.551987,-6.9082475,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.51087952,1,[24 553 51 3 1.6],31 32,[24 24]
P(=O)(OCC[N+](C)(C)C)(OCCCCCCCC/C=C\CCCCCCCC)[O-],1,15,-6.906424,2.9989352,-86.612617,-60.697281,-9.4923124,-39.164307,-6.906424,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.5607183,1,[[56 56 56] [756 815 818] [62 65 65] [1 7 7] [1.5 4.446669601 3.146993199]],8 33 34 35,[56 56 [56 56] 56]
S(=O)(=O)(N1C[C@]2(C(=O)c3ncccc3)C(=Cc3n(-c4ccc(F)cc4)ncc3C2)CC1)c1ccc(C(F)(F)F)cc1,1,47,-6.9016008,1.6482449,189.61136,-94.301384,-11.890937,-32.071682,-6.9016008,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.7714844,1,[[29 3 12 10 8 6 4 22 22 22 22 22 31 31 31 31 31 29 29 29 29 29 27 27 27 27 27 25 25 25 25 25 23 23 23 23 23] [3173 682 682 682 682 682 682 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303] [20202 58 58 58 58 58 58 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [5 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [0.8 0.9 0.9 0.9 0.9 0.9 0.9 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],29 4,[[3 12 10 8 6 4] 29]
Clc1cc(OC)c([C@](Nc2cc(S(=O)(=O)C)cc(OC)c2)C(=O)c2c3c([nH]c2)ccc(OC(F)(F)F)c3)cc1,1,11,-6.8971987,2.4521484,102.03947,-40.919804,-8.6770935,-38.604492,-6.8971987,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[19 3174 20203 5 3.8],24 26,[19 19]
Fc1c(C)nc(Nc2nc(Nc3nn(C)c(C)c3)c(N3C[C@@](C)N(C)CC3)cn2)cc1C1CC1,1,69,-6.8908615,2.0271463,57.225754,-73.955864,-10.517459,-34.269928,-6.8908615,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.017378,1,[[39 52 47 42 40] [682 682 682 682 682] [58 58 58 58 58] [10 10 10 10 10] [1.8 1.8 1.8 1.8 1.8]],29 71,[[39 52 47 42 40] [39 52 47 42 40]]
P(=O)(OCC[N+](C)(C)C)(OCCCCCCCC/C=C\CCCCCCCC)[O-],1,15,-6.880928,3.4073293,-83.126732,-40.860535,-9.2832479,-37.504662,-6.880928,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.5607183,1,[[66 66 66 66 66 66 70 70 70 70 70 74 74 74 74 74] [3174 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302] [20203 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [5 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [0.7 0.6 0.6 0.6 0.6 0.6 1.4 1.4 1.4 1.4 1.4 0.5 0.5 0.5 0.5 0.5]],18 23 24,[[66 66 66 66 66 70 70 70 70 70 74 74 74 74 74] [70 70 70 70 70] 66]
O=C(O)CC/C=C\C/C=C\C[C@@](O)/C=C/C=C/C=C\[C@@](O)C/C=C\CC,1,135,-6.8807225,1.3869474,-49.642944,-75.628387,-8.6877298,-36.983879,-6.8807225,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[17 941 72 2 0.8],44,17
O=C(N[C@](C(=O)NCC(=O)O)CC(=O)O)[C@@](NC(=O)[C@@](N)C)CCC(=O)O,1,32,-6.8802357,1.2857511,-88.420288,-87.654266,-9.2645187,-36.870781,-6.8802357,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.3070755,1,[48 932 72 3 4.4],7 25,[48 48]
S(SC[C@](N)C(=O)N1CCN(C)CC1)C[C@](N)C(=O)N1CCN(C)CC1,1,3,-6.856678,2.3895802,190.23949,-81.611786,-10.400149,-31.820433,-6.856678,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.49780273,1,[23 682 58 4 0.8],5,23
Clc1c(-c2c(COC3C[C@@]4N(c5cc(F)c(C6=NOC(=O)N6)cc5)[C@](C3)CC4)c(C3CC3)on2)c(Cl)ccc1,1,50,-6.8525009,2.4166524,93.741837,-89.787834,-10.063292,-35.450878,-6.8525009,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.9726132,1,[[] [] [] [] []],,[]
O=C(O)c1ccc(Nc2c3C(=O)c4c(C(=O)c3c(N)c(N3CCN(C5CCCCC5)CC3)c2)cccc4)cc1,1,64,-6.8499899,2.3933733,69.785965,-84.688599,-9.9946899,-32.580318,-6.8499899,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.983206,1,[1 756 62 1 0.6],8,1
O=C(O)c1ccc(Nc2c3C(=O)c4c(C(=O)c3c(N)c(N3CCN(C5CCCCC5)CC3)c2)cccc4)cc1,1,64,-6.8495107,1.9008745,71.197044,-81.125572,-10.233317,-33.066998,-6.8495107,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.983206,1,[[50 16 16 16 16 16 56 70 69 60 58 57] [3173 1304 1308 1306 1303 1302 757 757 757 757 757 757] [20202 96 96 96 96 96 62 62 62 62 62 62] [5 10 10 10 10 10 10 10 10 10 10 10] [1 0.6 0.6 0.6 0.6 0.6 0.5 0.5 0.5 0.5 0.5 0.5]],65 18 4,[[56 70 69 60 58 57] [16 16 16 16 16] 50]
FC(F)(F)c1c(CCc2c(CC(=O)N)cccc2)nc(Nc2c(OC)cc(C3CCN(C)CC3)cc2)nc1,1,128,-6.8394108,2.1921721,-133.08926,-71.389465,-8.6958294,-35.943005,-6.8394108,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.85205078,1,[[] [] [] [] []],,[]
O=C(O)CC/C=C\C/C=C\C[C@@](O)/C=C/C=C/C=C\[C@@](O)C/C=C\CC,1,135,-6.8347917,0.8581512,-46.704731,-88.130829,-11.784925,-35.168709,-6.8347917,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.24084473,1,[56 941 72 2 2.1],44 84,[56 56]
S(C)c1c(OCCC(=O)O)cc2S(=O)(=O)NC(CCCC)(CCCC)CN(c3ccccc3)c2c1,1,49,-6.8316813,2.1329002,-64.075043,-57.252567,-9.5591936,-32.942047,-6.8316813,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.3540039,1,[[] [] [] [] []],,[]
O=C(OCC)c1c(Cn2ncnc2)nc2c(c1-c1cc(OC)c(OC)cc1)cc(OC)c(OC)c2,1,34,-6.8129077,1.3177917,26.680321,-68.961411,-8.8320866,-34.172516,-6.8129077,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.1283038,1,[[17 16 16 16 16 16 22 22 22 22 22 20 20 20 20 20 19 19 19 19 19 17 17 17 17 17] [3173 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303] [20202 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [5 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1.3 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],4,17
Fc1ccc([C@@](N)(C)c2cnc(N3CCN(C4=NC=Nn5c4cc(-c4cn(CCO)nc4)c5)CC3)nc2)cc1,1,132,-6.811708,1.2359785,-131.40009,-71.120255,-10.35742,-35.373695,-6.811708,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[6 42 55 46 45 43] [940 622 622 622 622 622] [72 55 55 55 55 55] [1 10 10 10 10 10] [0.7 0.6 0.6 0.6 0.6 0.6]],14 20,[[42 55 46 45 43] 6]
[P+](CCCCCCCCCCC=1C(=O)C(C)=C(C)C(=O)C=1)(c1ccccc1)(c1ccccc1)c1ccccc1,1,81,-6.8087463,1.8893393,101.92957,-49.008919,-9.1056786,-34.592522,-6.8087463,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.49694982,1,[[41 46 67 76 74 72 70 68 45 45 45 45 45 54 54 54 54 54 52 52 52 52 52 50 50 50 50 50 48 48 48 48 48 46 46 46 46 46] [3174 3173 1306 1306 1306 1306 1306 1306 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303] [20203 20202 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [5 5 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [0.8 0.7 0.6 0.6 0.6 0.6 0.6 0.6 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],18 4 24,[[67 76 74 72 70 68] 46 41]
S(SC[C@](N)C(=O)N1CCN(C)CC1)C[C@](N)C(=O)N1CCN(C)CC1,1,3,-6.807878,1.3262076,189.53699,-67.249313,-9.7803898,-31.876287,-6.807878,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.49780273,1,[[17 23] [932 686] [72 58] [3 3] [0.8 0.5]],6 7,[23 17]
O=C1N(c2ccccc2)C([C@@](Nc2c(C#N)c(N)ncn2)C)=Nn2c1c(C#N)cc2,1,20,-6.8069296,1.9206206,-143.68135,-51.121712,-8.844018,-34.772678,-6.8069296,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.4974821,1,[[15 23 31 28 26 24] [3173 1252 1252 1252 1252 1252] [20202 93 93 93 93 93] [5 10 10 10 10 10] [3 0.6 0.6 0.6 0.6 0.6]],27 4 11,[[23 31 28 26 24] 15 15]
S(C)c1c(OCCC(=O)O)cc2S(=O)(=O)NC(CCCC)(CCCC)CN(c3ccccc3)c2c1,1,49,-6.8062105,1.2793003,-63.061775,-83.007774,-11.31143,-34.24477,-6.8062105,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.3540039,1,[[54 54 54 54 54] [1302 1304 1308 1306 1303] [96 96 96 96 96] [10 10 10 10 10] [0.7 0.7 0.7 0.7 0.7]],18,[[54 54 54 54 54]]
Clc1c(c(Cl)c(OC)cc1OC)-c1cc2c(nc(Nc3c(NC(=O)C=C)cccc3C)nc2)cc1,1,38,-6.8054504,3.3337965,-72.013435,-59.791954,-8.8202314,-36.816074,-6.8054504,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.7825496,1,[[8 11 11 11 11 11 11] [756 849 852 856 858 854 850] [62 67 67 67 67 67 67] [1 10 10 10 10 10 10] [1.8 0.5 0.5 0.5 0.5 0.5 0.5]],8 33 19,[8 8 [11 11 11 11 11 11]]
O=C(O)c1ccc(Nc2c3C(=O)c4c(C(=O)c3c(N)c(N3CCN(C5CCCCC5)CC3)c2)cccc4)cc1,1,64,-6.8023124,1.1808773,70.429726,-78.610931,-11.385424,-31.123743,-6.8023124,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[] [] [] [] []],,[]
S(=O)(=O)(NC(=O)OCCCC)c1c(-c2ccc(Cn3cncc3)cc2)cc(CC(C)C)s1,1,56,-6.7992945,0.95679492,-110.00484,-84.21373,-8.7430573,-36.93108,-6.7992945,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.0742188,1,[[22 40 38 24 23] [1248 1248 1248 1248 1248] [93 93 93 93 93] [10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5]],27,[[22 40 38 24 23]]
Clc1c(OCc2c3oc(-c4ccccc4)nc3cc(N)c2)c(Cl)cc(C[C@](N)C(=O)O)c1,1,104,-6.7980752,1.22201,54.544197,-84.774376,-10.641604,-35.599697,-6.7980752,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.617888,1,[[1 37 46 44 42 40 38] [756 950 950 950 950 950 950] [62 73 73 73 73 73 73] [1 10 10 10 10 10 10] [1.1 0.8 0.8 0.8 0.8 0.8 0.8]],8 60,[1 [37 46 44 42 40 38]]
S(SC[C@](N)C(=O)N1CCN(C)CC1)C[C@](N)C(=O)N1CCN(C)CC1,1,3,-6.7976274,2.2708664,189.4135,-70.060127,-8.0217857,-32.781681,-6.7976274,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.49780273,1,[[] [] [] [] []],,[]
O=C(N[C@](C(=O)NCC(=O)O)CC(=O)O)[C@@](NC(=O)[C@@](N)C)CCC(=O)O,1,32,-6.7934432,1.1023247,-90.706024,-75.926796,-8.8478384,-34.907352,-6.7934432,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.0109863,1,[32 3174 20203 5 0.6],24,32
Clc1cc(OC)c([C@](Nc2cc(S(=O)(=O)C)cc(OC)c2)C(=O)c2c3c([nH]c2)ccc(OC(F)(F)F)c3)cc1,1,11,-6.7930822,3.3691285,98.850601,-82.895744,-9.1035185,-34.751724,-6.7930822,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[54 756 62 1 0.6],8,54
[P+](CCCCCCCCCCC=1C(=O)C(C)=C(C)C(=O)C=1)(c1ccccc1)(c1ccccc1)c1ccccc1,1,81,-6.7928514,3.583518,98.432137,-42.017151,-10.433214,-35.963181,-6.7928514,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.76220703,1,[[12 52 52 52 52 52] [941 1304 1308 1306 1303 1302] [72 96 96 96 96 96] [2 10 10 10 10 10] [1 0.6 0.6 0.6 0.6 0.6]],44 18,[12 [52 52 52 52 52]]
Clc1c(CN2C(=O)C(NC(=O)N[C@@](CC(=O)O)c3ccc(C)cc3)=C(O)C(C)=C2)cccc1,1,45,-6.7908502,2.00141,-155.21411,-72.846138,-11.050336,-34.520042,-6.7908502,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.931721,1,[[] [] [] [] []],,[]
S(=O)(=O)(NC(=O)NC(C)(C)C)c1c(Oc2cc(-c3ccc(OC(F)F)cc3)ccc2)ccc(C#N)c1,1,113,-6.7890539,2.424767,-244.64899,-87.511139,-9.7966022,-36.884933,-6.7890539,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[14 625 55 3 1],21,14
P(=O)(OC(C)(C)c1ncc(-c2c(F)c([C@@]3OCCC3)c3[nH]c(NC(=O)NCC)nc3c2)cn1)(O)O,1,126,-6.7890172,0.89790648,-239.27104,-78.660912,-9.9650717,-39.796474,-6.7890172,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.4145505,1,[37 3174 20203 5 1.5],24 26,[37 37]
O=C(O)CC(NC(=O)CCN1C(=O)c2c(ccc(NC(=N)N)c2)C1)c1cnccc1,1,54,-6.7870898,2.7294137,-286.34952,-96.480072,-9.5737305,-36.018124,-6.7870898,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.32150647,1,[[4 31 31 31 31 31 31] [3173 852 856 858 854 850 849] [20202 67 67 67 67 67 67] [5 10 10 10 10 10 10] [3.8 0.7 0.7 0.7 0.7 0.7 0.7]],19 4 11,[[31 31 31 31 31 31] 4 4]
Fc1ccc([C@@](N)(C)c2cnc(N3CCN(C4=NC=Nn5c4cc(-c4cn(CCO)nc4)c5)CC3)nc2)cc1,1,132,-6.7867055,1.6526383,-134.33487,-58.750488,-10.661842,-36.802803,-6.7867055,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.30109945,1,[[45 53 38 59 57 41 39 33 34 35 37 38 59] [1274 906 933 933 933 933 933 933 933 933 933 933 933] [94 70 72 72 72 72 72 72 72 72 72 72 72] [2 2 10 10 10 10 10 10 10 10 10 10 10] [2.4 2.9 1.3 1.3 1.3 1.3 1.3 1.5 1.5 1.5 1.5 1.5 1.5]],85 86 68 87 12 13,[53 53 [38 59 57 41 39 33 34 35 37 38 59] [38 59 57 41 39 33 34 35 37 38 59] 45 45]
Clc1cc(OC)c([C@](Nc2cc(S(=O)(=O)C)cc(OC)c2)C(=O)c2c3c([nH]c2)ccc(OC(F)(F)F)c3)cc1,1,11,-6.7833562,1.6513511,97.079742,-59.758175,-8.6941185,-36.103107,-6.7833562,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[] [] [] [] []],,[]
S(=O)(=O)(N1C[C@]2(C(=O)c3ncccc3)C(=Cc3n(-c4ccc(F)cc4)ncc3C2)CC1)c1ccc(C(F)(F)F)cc1,1,47,-6.7724352,1.7380661,187.26601,-100.22971,-10.700522,-36.038483,-6.7724352,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.8157494,1,[[17 33 21 20 18] [1246 1246 1246 1246 1246] [93 93 93 93 93] [10 10 10 10 10] [1.3 1.3 1.3 1.3 1.3]],27 28,[[17 33 21 20 18] [17 33 21 20 18]]
O(c1c2c(OC(C)(C)[C@]3[C@]2C=C(C)CC3)cc(CCCCC)c1)[C@]1[C@](O)[C@@](O)[C@](O[C@]2[C@](O)[C@@](O)[C@](O)[C@@](CO)O2)[C@@](CO)O1,1,140,-6.7717123,1.4007179,139.60245,-72.639359,-10.751863,-35.846836,-6.7717123,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[47 49 40 40 40 40 40] [3173 3173 1302 1304 1308 1306 1303] [20202 20202 96 96 96 96 96] [5 5 10 10 10 10 10] [2.9 0.8 0.8 0.8 0.8 0.8 0.8]],18 4 11,[[40 40 40 40 40] [47 49] 47]
O=C(N)c1c(NCc2cc(C)c(O)c(C)c2)[nH]nc1Nc1ccc(N2CCOCC2)cc1,1,70,-6.7687626,1.4784468,-27.731812,-86.717064,-11.074198,-32.077515,-6.7687626,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.4468992,1,[[15 21 43 41 26 24 22] [932 1246 1246 1246 1246 1246 1246] [72 93 93 93 93 93 93] [3 10 10 10 10 10 10] [0.6 0.7 0.7 0.7 0.7 0.7 0.7]],7 27,[15 [21 43 41 26 24 22]]
Fc1ccc([C@@](N)(C)c2cnc(N3CCN(C4=NC=Nn5c4cc(-c4cn(CCO)nc4)c5)CC3)nc2)cc1,1,132,-6.7655969,3.6308177,-133.20462,-57.20055,-10.378155,-36.295376,-6.7655969,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.30109945,1,[[53 20 67 66 24 23 21 42 55 46 45 43] [3173 933 933 933 933 933 933 1246 1246 1246 1246 1246] [20202 72 72 72 72 72 72 93 93 93 93 93] [5 10 10 10 10 10 10 10 10 10 10 10] [2.7 0.7 0.7 0.7 0.7 0.7 0.7 0.5 0.5 0.5 0.5 0.5]],68 27 4 11,[[20 67 66 24 23 21] [42 55 46 45 43] 53 53]
Clc1c(N2CCN(Cc3ccc(Cl)cc3)CC2)c2nc(-c3c(C)nn(C)c3)[nH]c2nc1,1,90,-6.7649493,1.5518118,139.65675,-72.853081,-10.125967,-32.951157,-6.7649493,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.448385,1,[[12 30 39 37 35 33 31 5 14 12 7 6 5 14 12 7 6] [3174 612 612 612 612 612 612 950 950 950 950 950 1271 1271 1271 1271 1271] [20203 54 54 54 54 54 54 73 73 73 73 73 94 94 94 94 94] [5 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [0.5 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.5 0.5 0.5 0.5 0.5]],3 60 75 24,[[30 39 37 35 33 31] [5 14 12 7 6] [5 14 12 7 6] 12]
O=C(OCC)c1c(Cn2ncnc2)nc2c(c1-c1cc(OC)c(OC)cc1)cc(OC)c(OC)c2,1,34,-6.7534542,2.1603181,23.375202,-58.131451,-10.058717,-32.611435,-6.7534542,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.9524214,1,[5 3173 20202 5 0.5],4,5
S(C)c1c(OCCC(=O)O)cc2S(=O)(=O)NC(CCCC)(CCCC)CN(c3ccccc3)c2c1,1,49,-6.7485237,1.5345798,-59.964241,-65.504295,-9.8921194,-34.998474,-6.7485237,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.5244141,1,[[54 54 54 54 54] [1302 1304 1308 1306 1303] [96 96 96 96 96] [10 10 10 10 10] [0.8 0.8 0.8 0.8 0.8]],18,[[54 54 54 54 54]]
O=C(N(C)c1nc(C=O)c(CN2C(=O)CN(C)CC2)cc1)Nc1ncc(C#N)c(NC2CC2)c1,1,53,-6.743022,1.6269289,66.987473,-88.472816,-8.3819742,-36.046982,-6.743022,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.2802699,1,[[] [] [] [] []],,[]
O(c1c2c(OC(C)(C)[C@]3[C@]2C=C(C)CC3)cc(CCCCC)c1)[C@]1[C@](O)[C@@](O)[C@](O[C@]2[C@](O)[C@@](O)[C@](O)[C@@](CO)O2)[C@@](CO)O1,1,140,-6.7371736,1.6176941,138.27292,-71.466354,-8.8513136,-35.27272,-6.7371736,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[51 3173 20202 5 3.4],4 11,[51 51]
FC(F)(F)Oc1ccc(-c2cnc(C(F)(F)[C@](O)(Cn3nnnc3)c3c(F)cc(F)cc3)cc2)cc1,1,17,-6.7363696,1.5032506,86.371704,-74.133247,-11.142559,-33.163025,-6.7363696,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.7419505,1,[[16 13 22 20 18 16 14] [3173 612 612 612 612 612 612] [20202 54 54 54 54 54 54] [5 10 10 10 10 10 10] [1.1 0.6 0.6 0.6 0.6 0.6 0.6]],3 4,[[13 22 20 18 16 14] 16]
Clc1c(OCc2c3oc(-c4ccccc4)nc3cc(N)c2)c(Cl)cc(C[C@](N)C(=O)O)c1,1,104,-6.7354789,1.93633,54.77792,-74.777008,-11.234228,-36.649193,-6.7354789,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.1542969,1,[[1 28 37 46 44 42 40 38] [756 3173 950 950 950 950 950 950] [62 20202 73 73 73 73 73 73] [1 5 10 10 10 10 10 10] [1.1 2.3 0.9 0.9 0.9 0.9 0.9 0.9]],8 60 4 11,[1 [37 46 44 42 40 38] 28 28]
Brc1c(OC)cc(/C=N/NC(=O)C(OC)c2ccc(-n3nccc3)cc2)cc1OC,1,29,-6.7349386,2.3427427,149.85115,-44.497105,-8.8462696,-36.279327,-6.7349386,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[13 17 17 17 17 17] [3174 1303 1306 1308 1304 1302] [20203 96 96 96 96 96] [5 10 10 10 10 10] [1 1.8 1.8 1.8 1.8 1.8]],18 23 24,[[17 17 17 17 17] [17 17 17 17 17] 13]
O=C(OC[C@@]1[C@@](OC(=O)C)[C@](OC(=O)C)[C@@](OC(=O)C)[C@](OCC[N+](C)(C)C2CC2)O1)C,1,115,-6.7337151,1.7555045,67.949142,-47.53912,-9.2140942,-34.004917,-6.7337151,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[28 3173 20202 5 0.6],4,28
