mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index,PLIF_raw,FP:PLIF,PLIF_ligidx
O=C(OC)[C@@](NC(=O)CCCCCCCCC=C)CC(C)C,1,200,-6.800663,2.4570014,13.253774,-48.59243,-8.3180332,-36.019226,-6.800663,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.76874542,1,[[] [] [] [] []],,[]
O=C(NC)[C@@](NC(=O)[C@@]([C@@](C(=O)NO)CNC(=O)c1sccn1)CC(C)C)C(C)(C)C,1,89,-6.8000741,2.9127097,37.585182,-66.156097,-7.7821493,-32.552151,-6.8000741,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.49780273,1,[[39 39 39 39 39 39 45 45 45 45 45 45 43 43 43 43 43 43 41 41 41 41 41 41 40 40 40 40 40 40] [849 852 856 858 854 850 849 852 856 858 854 850 849 852 856 858 854 850 849 852 856 858 854 850 849 852 856 858 854 850] [67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],,[]
O=C(NCC)c1c(c(-c2c(O)cc(O)c(C(C)(C)C)c2)on1)-c1ccc(CN2CCOCC2)cc1,1,268,-6.7999654,2.0082371,61.977104,-80.143227,-9.9581985,-34.216454,-6.7999654,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,1.3952613,1,[[34 34 34 34 34 36 36 36 36 36 16 38 36 33 19 17 12 41 15 14 13] [1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 612 612 612 612 612 612 622 622 622 622 622] [96 96 96 96 96 96 96 96 96 96 54 54 54 54 54 54 55 55 55 55 55] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [2.4 2.4 2.4 2.4 2.4 0.6 0.6 0.6 0.6 0.6 0.5 0.5 0.5 0.5 0.5 0.5 1.1 1.1 1.1 1.1 1.1]],3 37 45 13 14,[[16 38 36 33 19 17] [12 41 15 14 13] [12 41 15 14 13] [34 34 34 34 34 36 36 36 36 36] [34 34 34 34 34]]
O=C(CO)[C@@]1(O)C[C@](O[C@@]2O[C@@](C)[C@@](O)[C@@](N)C2)c2c(O)c3C(=N)c4c(OC)cccc4C(=O)c3c(O)c2C1,1,385,-6.799561,1.3868515,18.335398,-76.761597,-10.184885,-31.804554,-6.799561,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,1.0625603,1,[[56 56 56 56 56 56 6 6 6 6 6 14 14 14 14 14 13 13 13 13 13 11 11 11 11 11 9 9 9 9 9 7 7 7 7 7] [630 634 638 636 632 629 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302] [55 55 55 55 55 55 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [0.6 0.6 0.6 0.6 0.6 0.6 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],37,[[56 56 56 56 56 56]]
Clc1cc(F)c(Nc2ncnc3n([C@]4[C@](O)[C@](O)[C@@](c5oc(C(C)(C)C)nn5)O4)cnc23)cc1,1,343,-6.7995558,1.8395212,121.73943,-88.301392,-10.168889,-37.861019,-6.7995558,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.33059692,1,[[38 53 49 49 49 49 49 49] [3173 932 852 856 858 854 850 849] [20202 72 67 67 67 67 67 67] [5 3 10 10 10 10 10 10] [0.7 2.6 0.5 0.5 0.5 0.5 0.5 0.5]],5 11 12 4,[[49 49 49 49 49 49] 53 53 38]
Fc1cc(C(=O)Nc2cc3n(CCc4ccncc4)ccc3cc2)cc(N2CCOCC2)c1,1,86,-6.7994928,0.94115913,31.870636,-70.745544,-9.4158182,-37.190544,-6.7994928,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,1.8852502,1,[[51 51 51 51 51 22 30 28 27 25 23] [1306 1308 1304 1302 1303 950 950 950 950 950 950] [96 96 96 96 96 73 73 73 73 73 73] [10 10 10 10 10 10 10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5 0.7 0.7 0.7 0.7 0.7 0.7]],34 13,[[22 30 28 27 25 23] [51 51 51 51 51]]
O=C(Nc1cc(NC)ccc1)N[C@]1C(=O)N(CC(=O)C(COC(=O)C)(C)C)c2c(C(c3ncccc3)=N1)cccc2,1,976,-6.7992778,1.6421468,-30.713427,-36.689415,-8.1109505,-33.05674,-6.7992778,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[46 25 25 25 25 25 34 34 34 34 34 32 32 32 32 32 30 30 30 30 30 28 28 28 28 28 26 26 26 26 26] [3174 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302] [20203 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [5 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [0.7 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],7,46
FCC(=O)[C@@](NC(=O)[C@@](NC(=O)OCc1ccccc1)Cc1ccc(O)cc1)C,1,128,-6.7989407,1.6860536,-55.213482,-59.121933,-9.6127272,-36.221607,-6.7989407,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,2.0716028,1,[[16 26 24 21 19 17] [630 630 630 630 630 630] [55 55 55 55 55 55] [10 10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5 0.5]],37,[[16 26 24 21 19 17]]
S(=O)(=O)(N[C@@]1[C@@]([C@@](C=O)CC)N(C(=O)[C@@](NC(=O)OC(C)(C)C)C(C)C)CC1)C,1,8,-6.7970228,1.7012796,-101.41745,-41.328751,-8.1114273,-33.135853,-6.7970228,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.597965,1,[[] [] [] [] []],,[]
O(C/C=C/c1ccc(-c2[nH]c(c(-c3ccc(NC(C)C)cc3)n2)-c2ccc(NC(C)C)cc2)cc1)CC,1,476,-6.7958832,1.1860809,-80.220329,-92.899841,-10.212802,-32.73843,-6.7958832,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.57617456,1,[[51 53 66 68 48 49] [1246 1246 1246 1246 1246 1246] [93 93 93 93 93 93] [10 10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5 0.5]],6,[[51 53 66 68 48 49]]
Fc1ccc(C(OCCN2CCN(C/C=C/c3ccccc3)CC2)c2ccc(F)cc2)cc1,1,909,-6.7947307,1.3025583,116.22101,-98.069542,-10.9689,-27.847872,-6.7947307,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.33035439,1,[[49 49 49 49 49 58 58 58 58 58 56 56 56 56 56 54 54 54 54 54 52 52 52 52 52 50 50 50 50 50] [1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302] [96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],,[]
Clc1cc2N(CCCN3CCN(CCOC(=O)CCCCCC)CC3)c3c(Sc2cc1)cccc3,1,546,-6.7931852,4.3088336,85.63372,-77.526649,-9.6739407,-35.917847,-6.7931852,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.60302734,1,[[59 59 59 59 59 46 67 58 57 56 47 58 67 65 63 61 59] [1306 1308 1304 1302 1303 607 607 607 607 607 607 612 612 612 612 612 612] [96 96 96 96 96 54 54 54 54 54 54 54 54 54 54 54 54] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.5 0.5 0.5 0.5 0.5 0.5]],3 13,[[46 67 58 57 56 47 58 67 65 63 61 59] [59 59 59 59 59]]
O=C(NCC)c1c(c(-c2c(O)cc(O)c(C(C)(C)C)c2)on1)-c1ccc(CN2CCOCC2)cc1,1,268,-6.7930942,1.8384088,54.406601,-78.86618,-9.7121372,-36.466637,-6.7930942,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,2.8485117,1,[[] [] [] [] []],,[]
O=C(N1c2c(cc3OCC4(c3c2)CCN(C)CC4)CC1)c1ccc(-c2c(C)cc(-c3nc(C)on3)cc2)cc1,1,928,-6.7920437,1.4835352,45.727859,-94.631714,-10.624997,-37.291603,-6.7920437,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,3.3252485,1,[[30 26 26 26 26 26] [3173 1304 1308 1306 1303 1302] [20202 96 96 96 96 96] [5 10 10 10 10 10] [0.5 1.3 1.3 1.3 1.3 1.3]],13 14 4,[[26 26 26 26 26] [26 26 26 26 26] 30]
O=C(OC[C@@]1[C@@](O)[C@@](O)[C@](n2nc(C(=O)N)nc2)O1)CCCCCCC/C=C/CCCCCCCC,1,965,-6.791357,1.7283108,147.61931,-54.119961,-8.1148033,-36.985298,-6.791357,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[60 68 75 62 72 66 65 63 62 72 66 65 63] [3173 606 3173 607 607 607 607 607 612 612 612 612 612] [20202 54 20202 54 54 54 54 54 54 54 54 54 54] [5 3 5 10 10 10 10 10 10 10 10 10 10] [1.9 1.1 2.2 0.6 0.6 0.6 0.6 0.6 0.8 0.8 0.8 0.8 0.8]],1 3 4 9,[68 [62 72 66 65 63 62 72 66 65 63] [60 75] [60 75]]
FCC1CN(CCOc2ccc([C@]3C(c4cc(O)ccc4)=C(C)c4c(O3)ccc(O)c4)cc2)C1,1,600,-6.790863,1.639044,26.608694,-96.046738,-9.8878593,-33.304184,-6.790863,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,1.8178003,1,[[] [] [] [] []],,[]
O=C(O)[C@@](NC(=O)c1ccc(N(Cc2nc3C(=O)NC(N)=Nc3nc2)C)cc1)CCC(=O)O,1,824,-6.7894979,2.3086133,-102.62955,-78.577103,-10.516596,-38.703037,-6.7894979,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.66636109,1,[[19 44] [3173 1274] [20202 94] [5 2] [0.9 4]],46 47 4,[44 44 19]
S(=O)(=O)(O)C(O)[C@@](NC(=O)[C@@](NC(=O)OCc1ccccc1)CC(C)C)CC1C(=O)NCC1,1,729,-6.7873855,2.2861896,8.5861139,-46.307697,-8.3935947,-36.578056,-6.7873855,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,1.2345082,1,[[63 62] [3173 566] [20202 51] [5 2] [11.5 1.3]],40 4 9,[62 63 63]
Ic1ccc(CCCCCCCCCCCCCCCCCCOP(=O)(OCC[N+](C)(C)C)[O-])cc1,1,649,-6.7861161,2.7384615,-14.941887,-48.586414,-7.8493285,-35.183899,-6.7861161,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[1 61 61 61 61 61 61] [940 854 858 856 852 849 850] [72 67 67 67 67 67 67] [1 10 10 10 10 10 10] [0.7 0.7 0.7 0.7 0.7 0.7 0.7]],5 23,[[61 61 61 61 61 61] 1]
O=C(O)C[C@](C#CC)c1ccc(OCc2ccc(CN3CCC4(c5c(cccc5)C=C4)CC3)cc2)cc1,1,617,-6.7855072,2.1639664,-41.851688,-93.498428,-9.6062031,-34.436882,-6.7855072,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[13 23 23 23 23 23 23] [941 854 858 856 852 849 850] [72 67 67 67 67 67 67] [2 10 10 10 10 10 10] [1.3 0.7 0.7 0.7 0.7 0.7 0.7]],5 18,[[23 23 23 23 23 23] 13]
O=C(N(c1ccccc1)[C@]1[C@@](CC=C)CN(CCc2ccccc2)CC1)CC,1,167,-6.785028,1.3910457,-5.1462588,-75.216736,-8.5491781,-33.279617,-6.785028,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,2.4121094,1,[[] [] [] [] []],,[]
P(=O)(OC[C@@]1[C@@](O)C[C@](n2c3NC(N)=NC(=O)c3nc2)O1)(O[C@@]1[C@@](CO)O[C@@](N2C(=O)N=C(N)N=C2)C1)O,1,270,-6.7840538,1.9612277,-404.27887,-67.845284,-9.9857693,-40.194736,-6.7840538,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,2.6104157,1,[[57 54 54 54 54 54 54 4 62 60 8 6 5] [932 849 852 856 858 854 850 933 933 933 933 933 933] [72 67 67 67 67 67 67 72 72 72 72 72 72] [3 10 10 10 10 10 10 10 10 10 10 10 10] [1.8 0.7 0.7 0.7 0.7 0.7 0.7 0.8 0.8 0.8 0.8 0.8 0.8]],5 11 12 38,[[54 54 54 54 54 54] 57 57 [4 62 60 8 6 5]]
O=C(NCC(=O)O)[C@](NC(=O)[C@](N)CC1CCCCC1)CCC(=O)O,1,792,-6.7839894,0.99637526,-2.5541704,-83.595802,-9.5592451,-35.115719,-6.7839894,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.76874542,1,[[51 50] [3173 566] [20202 51] [5 2] [1.1 1.2]],40 4,[50 51]
O=C(N(c1ccccc1)C1(c2ccccc2)CCN(CCc2ccccc2)CC1)CC,1,166,-6.7813106,1.1276428,-16.940676,-78.718552,-7.6478806,-33.438908,-6.7813106,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,1.0020343,1,[[] [] [] [] []],,[]
Clc1ccc(S(=O)(=O)N=C(NC)N2N=C(c3ccc(Cl)cc3)[C@@](c3ccccc3)C2)cc1,1,332,-6.7804909,1.3043495,14.914029,-76.470322,-9.1259937,-30.940788,-6.7804909,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,2.5155547,1,[[41 41 41 41 41 50 50 50 50 50 48 48 48 48 48 46 46 46 46 46 44 44 44 44 44 42 42 42 42 42] [1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304] [96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],,[]
Fc1ccc([C@](NC=2S/C(=C\c3oc(CC)cc3)/C(=O)N=2)c2[nH]nnn2)cc1,1,68,-6.7793779,0.77705604,-48.228912,-81.842049,-9.4337921,-35.268173,-6.7793779,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,1.4194461,1,[[26 26 26 26 26 23 32 30 28 26 24] [1302 1303 1306 1308 1304 612 612 612 612 612 612] [96 96 96 96 96 54 54 54 54 54 54] [10 10 10 10 10 10 10 10 10 10 10] [0.9 0.9 0.9 0.9 0.9 0.5 0.5 0.5 0.5 0.5 0.5]],3 13,[[23 32 30 28 26 24] [26 26 26 26 26]]
[N+](CCCCCCCCCCCCCCCCCC)(CCCCCCCCCCCCCCCCCC)(C)C,1,497,-6.7791452,1.8879447,81.570061,-10.165805,-6.1088719,-33.622257,-6.7791452,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.76220703,1,[[] [] [] [] []],,[]
S(=O)(=O)(C)N1CCC(c2ccc(-c3nc(NC[C@]4OCCNC4)c4nccnc4c3)cc2)CC1,1,995,-6.7791104,1.0187411,87.061188,-85.281136,-9.1903448,-33.828468,-6.7791104,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,1.1396484,1,[35 606 54 3 0.9],1,35
O=C(OC[C@@](OC(=O)C1(C)CC1)CNC(CNC(=O)C1COCC1)(C)C)c1c(C)cc(O)c(O)c1,1,784,-6.778791,4.1234412,128.30084,-31.566628,-8.690156,-34.190975,-6.778791,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[60 622 55 4 0.6],67,60
O=C1c2c(O)cc(O[C@]3[C@](O[C@]4[C@](O)[C@](O)[C@@](O)[C@](C)O4)[C@@](O)[C@](O)[C@@](CO)O3)cc2O[C@](c2ccc(O)cc2)C1,1,861,-6.7783127,2.1406739,106.83739,-75.595253,-8.5386963,-31.703363,-6.7783127,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[27 35 29 29 29 29 29 39 39 39 39 39 37 37 37 37 37 34 34 34 34 34 32 32 32 32 32 30 30 30 30 30] [1245 3173 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304] [93 20202 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [3 5 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [0.5 3.4 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],20 4 9,[27 35 35]
O=C(Nc1cc(NC)ccc1)N[C@]1C(=O)N(CC(=O)C(COC(=O)C)(C)C)c2c(C(c3ncccc3)=N1)cccc2,1,976,-6.7782073,1.3867666,-33.011559,-60.46077,-8.4681149,-34.576481,-6.7782073,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[10 10 10 10 10 35 44 42 40 38 36] [1304 1308 1306 1303 1302 757 757 757 757 757 757] [96 96 96 96 96 62 62 62 62 62 62] [10 10 10 10 10 10 10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5 0.6 0.6 0.6 0.6 0.6 0.6]],22 13,[[35 44 42 40 38 36] [10 10 10 10 10]]
FC(F)Oc1cnc(C(=O)Nc2nc([C@@]34N=C(N)SC[C@@]3C[C@](C)OC4)sc2)cc1,1,626,-6.7779393,3.127552,-41.553123,-67.188026,-9.8290949,-35.175697,-6.7779393,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,2.7162828,1,[[] [] [] [] []],,[]
[N+](CCCCCCCCCCCCCCCCCC)(CCCCCCCCCCCCCCCCCC)(C)C,1,497,-6.7750344,2.4028347,83.000046,3.8149834,-6.4845867,-30.97846,-6.7750344,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.19421387,1,[[] [] [] [] []],,[]
S(=O)(=O)(O)C(O)[C@@](NC(=O)[C@@](NC(=O)OCc1ccccc1)CC(C)C)CC1C(=O)NCC1,1,729,-6.7731624,1.3961611,13.471002,-61.86565,-8.616766,-32.188095,-6.7731624,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[33 24 24 24 24 24 33 33 33 33 33 31 31 31 31 31 29 29 29 29 29 27 27 27 27 27 25 25 25 25 25] [3173 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302] [20202 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [5 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [0.6 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],4,33
O(C(c1ccccc1)c1ccccc1)CCN1CCN(C/C=C/c2ccccc2)CC1,1,908,-6.7730393,1.2733859,111.75108,-78.304382,-8.1689606,-28.187819,-6.7730393,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.87674111,1,[[47 47 47 47 47 56 56 56 56 56 54 54 54 54 54 52 52 52 52 52 50 50 50 50 50 48 48 48 48 48] [1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304] [96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],,[]
S(=O)(=O)(N(C)C)NC(=O)c1cc2n3c(c(C4CCCCC4)c2cc1)-c1c(cc(OC)cc1)[C@]1[C@@](C(=O)N2[C@]4CN(C)C[C@@]2CC4)(C3)C1,1,288,-6.7721391,1.9477273,57.100899,-49.616364,-8.7237549,-27.104713,-6.7721391,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[45 3174 20203 5 1.2],7,45
Ic1ccc(CNCCCC[C@](NC(=O)N[C@](C(=O)O)CCC(=O)O)C(=O)O)cc1,1,318,-6.7717829,2.3697095,-123.04406,-87.849419,-9.9518147,-36.225597,-6.7717829,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[13 17 1] [940 940 941] [72 72 72] [1 1 2] [1.2 0.6 0.5]],23 18,[[13 17] 1]
Clc1ccc(/C=C/S(=O)(=O)N2CC(=O)N(CC3CCN(c4ccncc4)CC3)CC2)cc1,1,101,-6.7717686,2.6395957,11.528668,-48.238831,-8.3706217,-34.631485,-6.7717686,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[44 44 44 44 44 52 52 52 52 52 50 50 50 50 50 49 49 49 49 49 47 47 47 47 47 45 45 45 45 45] [1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304] [96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],,[]
[P@](=O)(Oc1ccccc1)(N[C@](C(=O)OCC)C)CO[C@]1O[C@@](n2c3ncnc(N)c3nc2)C(F)=C1,1,594,-6.7689724,2.8902023,14.979436,-56.176029,-9.635004,-37.489479,-6.7689724,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.92708534,1,[[] [] [] [] []],,[]
O=C(N(C)C)c1c(O)c(NC=2C(=O)C(=O)C=2N[C@](CCC)c2oc(C)cc2)ccc1,1,253,-6.7687392,1.1028814,202.07144,-44.959877,-9.6089163,-33.633953,-6.7687392,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,3.3373456,1,[[] [] [] [] []],,[]
ClC(F)(F)Oc1ccc(NC(=O)c2cc(c(N3C[C@](O)CC3)nc2)-c2[nH]ncc2)cc1,1,324,-6.7684379,2.1876318,14.084545,-105.00253,-9.9269409,-35.915909,-6.7684379,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,2.2042181,1,[[5 5 5 5 5 5 18 18 18 18 18 18 16 16 16 16 16 16 10 10 10 10 10 10 8 8 8 8 8 8 6 6 6 6 6 6] [849 852 856 858 854 850 849 852 856 858 854 850 849 852 856 858 854 850 849 852 856 858 854 850 849 852 856 858 854 850 849 852 856 858 854 850] [67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],,[]
Clc1c(C#N)ccc(N2[C@@](C3CCCC3)[C@@]3C(=N2)c2c(cc(C(=O)O)cc2)CC3)c1,1,265,-6.7672076,1.6325884,37.613426,-63.405979,-9.8625813,-32.306671,-6.7672076,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.27363497,1,[[22 12 24 22 17 15 13] [3173 607 607 607 607 607 607] [20202 54 54 54 54 54 54] [5 10 10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5 0.5 0.5]],3 4,[[12 24 22 17 15 13] 22]
