"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL3657064";"";"None";"540.99";"2";"6.01";"BDBM129974";"COc1cnc(CC#N)cc1-c1nc2c(n1C(C)C)[C@@H](c1ccc(C#N)cc1)N(c1cccc(Cl)c1F)C2=O";"IC50";"'='";"60.4";"nM";"7.22";"";"261701";"UO_0000065";"13.34";"0.25";"1.21";"6.69";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3653199";"";"None";"559.03";"1";"4.65";"BDBM129764";"[C-]#[N+]c1ccc(C2c3c(nc(-c4cnc(N(C)C)nc4OC)n3C(C)C)C(=O)N2c2cc(Cl)c(=O)n(C)c2)cc1";"IC50";"'='";"0.27";"nM";"9.57";"";"261495";"UO_0000065";"17.12";"0.33";"4.92";"9.31";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3653255";"";"None";"559.03";"1";"3.97";"BDBM129821";"COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(C#N)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O";"IC50";"'='";"0.64";"nM";"9.19";"";"261550";"UO_0000065";"16.45";"0.31";"5.22";"7.53";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3657088";"";"None";"569.45";"1";"4.87";"BDBM130005";"COc1ncc(-c2nc3c(n2C(C)C)C(C)(c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1";"IC50";"'='";"0.71";"nM";"9.15";"";"261726";"UO_0000065";"16.07";"0.32";"4.28";"8.77";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3653160";"";"None";"574.43";"2";"8.70";"BDBM129724";"Cc1cc(Cl)ccc1C1c2c(nc(-c3ccccc3OC(F)(F)F)n2C(C)C)C(=O)N1c1cc(Cl)ccc1C";"IC50";"'='";"0.65";"nM";"9.19";"";"261456";"UO_0000065";"15.99";"0.32";"0.49";"19.40";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3653284";"";"None";"537.02";"2";"6.18";"BDBM129852";"COc1ncc(CC#N)cc1-c1nc2c(n1C(C)C)C(c1ccc(C#N)cc1)N(c1cc(Cl)ccc1C)C2=O";"IC50";"'='";"1.65";"nM";"8.78";"";"261581";"UO_0000065";"16.35";"0.31";"2.60";"8.14";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3653175";"";"None";"536.46";"2";"7.00";"BDBM129740";"COc1ccc(CO)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)ccc1C)C2=O";"IC50";"'='";"0.15";"nM";"9.82";"";"261471";"UO_0000065";"18.31";"0.36";"2.82";"14.53";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3653159";"";"None";"538.45";"2";"7.95";"BDBM129723";"COc1cccc(F)c1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O";"IC50";"'='";"0.17";"nM";"9.77";"";"261455";"UO_0000065";"18.14";"0.36";"1.82";"20.63";"1";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3653197";"";"None";"528.02";"2";"6.23";"BDBM129762";"[C-]#[N+]c1ccc(C2c3c(nc(-c4cnc(NC)nc4OC)n3C(C)C)C(=O)N2c2cc(Cl)ccc2C)cc1";"IC50";"'='";"0.15";"nM";"9.82";"";"261493";"UO_0000065";"18.61";"0.35";"3.59";"10.97";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3657043";"";"None";"537.45";"2";"6.20";"BDBM129950";"COc1ccccc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)c(=O)n(C)c1)C2=O";"IC50";"'='";"0.77";"nM";"9.11";"";"261680";"UO_0000065";"16.96";"0.34";"2.91";"13.14";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3653289";"";"None";"550.42";"2";"6.80";"BDBM129857";"COc1cnc(CC#N)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C2=O";"IC50";"'='";"0.2";"nM";"9.70";"";"261586";"UO_0000065";"17.62";"0.35";"2.90";"11.54";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3653272";"";"None";"513.99";"2";"5.10";"BDBM129839";"COc1nc(N)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1ccc(C#N)cc1C)C2=O";"IC50";"'='";"4.29";"nM";"8.37";"";"261568";"UO_0000065";"16.28";"0.31";"3.27";"6.81";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3656989";"";"None";"551.48";"2";"6.36";"BDBM129891";"COc1cnc(N(C)C)nc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)ccc1C)C2=O";"IC50";"'='";"0.29";"nM";"9.54";"";"261622";"UO_0000065";"17.29";"0.34";"3.18";"12.49";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3653223";"";"None";"540.41";"1";"4.27";"BDBM129788";"COc1nc(N)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O";"IC50";"'='";"1.15";"nM";"8.94";"";"261519";"UO_0000065";"16.54";"0.33";"4.67";"7.38";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
